AVG Arrivals,AVG Served,AVG Delay,AVG Delay Regular,AVG Delay Service Desk
921.98,818.75,14.301777071193293,16.37748590174883,9.52450683716443,
903.31,814.24,13.170070459835824,15.251027547882167,10.448784182039587,
925.9,817.62,14.37790303850877,15.990480921602957,10.518444601884935,
902.37,808.46,13.70021131223886,15.305474828685142,11.359308311365599,
918.19,802.32,13.491403260335487,15.067641575060327,9.487644915537652,
939.24,830.38,15.439837870601739,17.42468411369583,10.943575676159307,
915.64,814.92,14.07444286967044,16.86499277984291,9.014417504735954,
890.72,800.59,12.49441828071268,14.6792102339913,9.371841260068276,
896.29,810.22,12.9388233496817,15.032628658268548,9.366257960541352,
911.08,815.68,13.333874447363614,15.75041126262394,9.904227342886683,
937.62,830.68,14.312956614917782,15.720529512576006,9.981397941693281,
914.92,815.89,13.823358829561917,15.551617403487073,9.718745260830447,
924.67,812.26,13.974347737663487,15.720823586719947,10.14096199509849,
907.59,816.39,13.697432282736234,16.015102521007424,10.535154730855831,
894.35,802.51,13.306672034004457,16.33374803087916,10.709692490293278,
945.22,816.68,15.042111107438691,16.57869096087045,10.206831664684742,
928.65,826.84,14.867024150388293,17.676561114857872,11.033813113150764,
927.03,821.64,14.291386482743171,17.11618964431058,9.597603541571562,
929.87,832.0,14.832664415130505,16.384383745097068,11.671689064815082,
913.25,806.36,13.822028256255656,16.334403468323185,10.461194832873314,
931.5,829.22,14.139599051411412,15.673463814785238,10.18513618928284,
886.8,798.62,12.620979164965707,14.006843803342099,10.081933793257903,
898.82,801.82,13.430324213302447,15.312785265988536,10.254046713535857,
917.63,822.1,13.959554468573005,15.518740572795567,10.05825388002719,
898.74,802.31,13.226340367321315,14.347917923505209,10.48117335522983,
940.89,834.44,14.76946446206541,16.86879888048269,10.223526470169316,
918.79,814.49,14.20544169316804,15.703749744480541,11.109593761343087,
888.92,804.55,12.447570788837968,13.904554202344633,10.260875187289313,
879.12,798.12,12.073028538559825,13.040221318895693,10.363960130452746,
888.86,788.99,12.015052240441534,13.331713221497736,9.652771904004878,
981.15,856.84,17.322788885327224,21.074488699110752,10.077189732142502,
907.84,811.33,13.91293760981268,15.812471941086997,10.819139033062042,
950.68,836.16,15.917686144418616,18.886172419195578,11.157396691964891,
857.23,786.02,11.05953996855312,11.648810589458677,11.158296603091504,
894.3,811.83,12.772713768729513,13.919649550604959,10.45946145410052,
923.99,824.78,14.128471981306472,15.25896732450443,10.298824779502802,
900.7,811.99,13.695002744610065,16.27034865959995,10.443244528891807,
892.77,804.71,12.486998756626992,14.116124406536416,9.840702843623841,
889.94,802.87,12.442944222241776,14.830824759269564,9.715126213490962,
922.83,819.39,14.937397866275449,17.951248864159876,10.542953773403703,
880.21,796.02,11.78707204037059,13.049923463165337,9.43556154759787,
866.39,793.31,11.361672101653614,12.487309892755656,10.45770464093492,
930.77,826.3,14.449415227795491,17.263434365342235,9.846383670338147,
901.39,804.91,13.657038140629473,16.092068110418246,11.033099896718241,
894.97,808.39,13.078643392941283,14.863398181431148,9.989853795513724,
920.75,821.93,13.970852738911809,15.456945597748312,10.263900414942507,
952.23,837.06,16.183429228889057,20.191990472510216,9.554642764244637,
946.64,829.74,15.374155563916736,19.12823754777518,9.942637328918343,
905.25,810.17,12.622275489604503,13.449960722558412,10.251920183390725,
944.08,839.84,15.897013775613878,18.839194393553406,10.933514188276298,
923.03,820.91,14.387023197604039,16.42715953846638,9.185957930388263,
893.77,803.33,12.598281044050593,13.687450587468302,11.195166154148147,
907.76,817.67,13.344404673089475,15.492371514516035,10.257843528855553,
905.53,807.56,13.595271999225501,15.65975740102482,9.601739432264388,
891.71,805.64,12.35722397075867,13.273066950118555,10.437006441292745,
871.86,797.97,12.066925669980183,13.441365022281708,11.42178741335996,
929.63,824.16,14.777673533837067,17.26093833095766,9.7342293719429,
882.65,804.06,12.2908333457384,13.613310234450331,10.025904468951914,
878.7,793.14,12.384757767681576,13.222779066457834,11.364491200911711,
872.29,795.0,11.897265682460072,12.929095409786774,10.719122212857894,
946.81,821.8,15.685472787171129,18.47917116483059,10.818159585177263,
877.88,802.53,11.989501681231713,13.663757173007093,10.72330221680157,
901.65,808.23,13.334465745991208,15.686727860101307,10.665445237597531,
924.12,820.95,14.89890597727156,17.946780698057456,10.169585066670049,
867.81,787.5,11.39530562626686,12.356085984694012,10.108056414070324,
909.19,818.77,13.533377382555523,14.748525832784743,10.078446691306478,
891.28,808.37,13.244985675333568,15.659697141810591,10.494946527209388,
909.05,815.59,13.664952238616571,15.54243070719913,10.818367199795803,
908.68,816.59,13.961653794997414,16.14037565504732,10.530684114764322,
906.7,814.58,13.50530637048617,15.019160427664406,9.912367388098067,
895.99,803.18,12.17054369167574,13.882235221992369,9.242619150735559,
891.97,801.63,12.717787653712445,14.681626027257366,10.170361946566326,
876.5,793.36,11.692759004909856,12.119306161875107,10.257950564226723,
894.92,802.32,12.643017107885358,14.094907116635184,10.224394644734339,
893.28,801.78,12.936503214029333,14.42463413135491,9.712740198478938,
962.74,843.97,16.503483847822643,18.748336469665624,11.455224196944192,
912.87,818.24,14.28449121282843,17.136575683585374,9.624971920053776,
873.11,794.82,12.141450352796172,13.183718766692966,10.792456205038155,
897.99,811.82,13.162813184623428,14.876595706056145,9.928435868542515,
950.24,837.09,15.701193983522932,19.24778147642863,9.57315244704792,
902.12,799.28,13.463140497635509,15.111682660571253,10.534129031538427,
940.54,831.22,15.31779266772222,18.04775228092353,10.9617813624274,
922.84,824.84,13.948668862768924,15.928717602886397,10.0123444851636,
916.39,822.64,14.048480682150672,17.110170553178488,9.820902047176977,
961.04,846.31,16.367923280408164,19.666573166946435,10.937608991783764,
911.56,819.65,13.3379061175414,15.106617709182094,10.39158463898072,
852.78,787.14,10.978436128850355,11.382676118227078,10.802451025111514,
929.96,822.92,14.532469346030156,16.75395009114434,10.255992885910052,
842.51,781.19,9.987604724705035,10.908099897242089,9.450686676434806,
900.1,802.73,12.298156338313092,12.894092055598392,11.099989706302033,
901.22,805.53,13.233559328688768,14.43421759973756,10.150095409159313,
920.74,815.96,14.500083611001928,17.504416337147724,9.772533819532837,
915.13,817.19,14.700876394330844,17.91774418850698,9.363457206622245,
913.88,820.54,13.655602889828199,15.977341451079692,9.604671542401501,
972.38,846.0,16.67849707719147,19.626517957156533,10.195727383627837,
920.41,814.91,13.6087327424085,15.902419156701812,10.447264852519101,
916.82,803.47,13.4572095297133,14.878086371689665,9.583679995661093,
932.93,828.31,14.730958562664604,16.75932343530434,10.441399001402974,
891.45,802.06,12.615253893858126,14.05849790245934,10.055459656139277,
919.57,815.95,14.029357530795137,15.57254229897937,9.689940628496766,
922.34,812.81,14.393424267851437,16.317279304412526,10.23555687746761,
923.54,826.36,13.845194098913241,15.510942889796896,9.818416351414522,
914.96,819.39,13.722414168003924,15.558364248601627,9.922188575973472,
914.75,825.67,13.254268020891931,14.678045097501172,9.650880684446316,
943.45,837.16,15.249523860918755,17.586946207135824,9.696426374756074,
870.91,792.44,11.132548253079124,11.76656401683144,9.617487200572853,
940.57,836.0,15.093625470424458,17.013304758554266,10.213345720472015,
884.7,797.93,12.147016864673407,13.237678528840119,9.557304781039575,
921.42,818.45,14.462016615235308,16.980841494356433,9.722724437792046,
879.45,798.3,12.225668098780483,13.541231842739144,10.540062791171296,
862.47,788.14,10.95001665493762,11.821776622912736,9.907513864191825,
944.22,825.5,15.54292233999378,17.8739589746803,10.541513696854079,
927.89,829.32,14.443782266347649,16.28635058886314,10.493205265288482,
874.44,798.94,11.43986966023875,12.429232674084291,NaN,
935.78,820.63,14.743946287012422,16.596575534504993,10.418737437324086,
897.65,797.17,13.2092763459689,14.162935482912081,11.042845493798877,
900.13,807.91,12.067336753919877,13.099042280735416,9.15110950815733,
908.23,817.58,13.612581003895137,15.461913159762714,10.913265829096655,
867.39,793.18,11.337135757570843,12.580270908182271,9.785074093592918,
874.61,793.99,11.809829335303602,13.80924546324382,9.720896999589163,
909.22,814.1,13.747545966034066,15.344589010408383,9.852057323866752,
899.76,807.1,13.294697864594857,14.597744841508804,10.937715578924422,
906.95,817.97,13.914473553092403,17.557179351244766,9.664082087921516,
925.9,824.0,14.482969920612812,17.291721684618935,9.715375196077765,
900.72,809.73,13.631790985788669,16.14728078859104,9.610145916482665,
899.91,797.91,13.202063967804575,14.432257819482645,9.554454895871084,
889.75,782.86,12.088910687822349,12.921028974112678,10.07695166628252,
872.35,795.67,12.175261337880418,13.231443477083603,10.851249071721606,
915.76,820.02,14.249020009258334,16.392390579552362,9.903520930661953,
894.31,798.96,13.139582422588262,15.032679252419912,10.424851489388589,
888.03,793.23,12.692782878655393,14.640489969553972,10.019238332850783,
932.91,821.03,14.713976402007225,15.980816840162992,10.433787018212715,
896.75,804.58,13.289825320178224,14.603990014432652,10.15926160295879,
899.0,812.22,13.69286063051129,15.847756169035126,10.763599005372564,
900.15,809.44,12.73711766213555,13.961444550210174,10.10715683526077,
932.56,822.66,14.916194135469425,17.40339573469211,9.249949103137,
883.75,794.68,11.871145481746744,12.863205119087882,10.941915044023801,
919.34,817.08,14.547249051442117,17.72531120560075,10.241508549057476,
914.58,820.68,14.12608692471824,15.262855996695077,11.910525718209806,
923.9,826.39,14.489491682782525,16.94930152681202,10.446035010232222,
883.13,802.22,12.08416810946917,13.016386815252542,10.291203870883727,
906.62,802.14,13.409395207084433,15.090009807216678,9.869654919392511,
857.43,787.88,10.520727621562466,10.905787685431052,10.150694811014459,
891.19,805.25,12.155099576226407,12.82137942659266,10.732521544284454,
919.65,822.14,13.88183493784858,15.9168943683132,9.884455808941738,
927.29,827.68,13.866452815629229,15.708153919193728,10.379612934723573,
929.18,816.58,15.158394541627052,17.83891183154541,10.061611282229697,
929.64,824.11,14.199179664460715,16.174770403572378,9.414656286393132,
880.41,795.3,11.69603375551331,13.07240375554484,9.908148681160531,
932.67,829.71,15.150309445263415,17.78806528934085,10.57176311002681,
899.79,813.5,13.23748771916402,14.791665700785876,10.846720716144505,
945.64,827.85,15.108358626349295,17.50293696949041,9.011485182791736,
882.06,802.31,11.790784395370482,13.372844758064899,9.794922363217468,
929.04,826.94,14.532866387949333,15.84556369729065,11.212147649057622,
886.76,804.86,12.743901282743396,13.820961748049049,10.795076091392106,
879.53,803.14,11.722714821792273,12.603701374508361,10.273228898624204,
915.42,816.14,13.517489270414856,15.369188621414473,9.269125890047984,
890.11,807.43,12.177405397926936,13.687506452312348,9.841438245522712,
902.39,811.17,13.1427807739932,15.306259392133134,10.435877320778568,
869.93,796.06,12.029311399748956,14.000926679293505,10.34763746005299,
904.83,806.64,13.544163898387525,15.798315332627771,9.890800462530972,
914.89,815.94,13.768388374030112,14.993209596474781,10.833362204681569,
949.81,832.96,15.355059992468952,17.019972185227573,10.048080129501976,
881.44,801.96,12.089556061307169,13.884313297285715,10.0583805128813,
899.5,809.76,12.970715765858332,13.700131590730173,10.58044358161411,
933.92,826.52,15.690338367961177,18.289104322349502,10.682443774204557,
944.99,827.07,15.509459946814395,17.60429862145828,10.840720037280873,
937.57,818.03,15.117573112988934,17.15914850006886,10.60284920431297,
898.57,805.51,12.695620812810418,14.913314059327979,9.46909587909195,
902.21,811.43,13.601860698490901,15.592946554312753,10.667300412709546,
884.26,802.85,12.224304104667803,13.910525506728767,10.735257795807335,
919.23,816.78,14.656363862730528,17.24900906743416,10.265532847924165,
908.13,811.18,13.29779153391242,15.035234816736187,10.519958880309519,
894.31,808.19,12.722219567178811,14.842382220115438,9.721757504489974,
919.9,822.86,14.306501766303038,16.944180955043354,10.6992822895089,
920.81,822.54,13.962585043163106,15.839384955832097,10.338238204675935,
943.9,833.32,15.360953811093811,17.72967805272264,10.224194087521449,
937.16,828.15,14.346139129477525,16.96974443066556,9.97391561941608,
882.52,791.19,11.892303537946688,12.562253283937578,9.710055433318425,
914.74,819.22,13.793741073238637,15.57958908043264,10.219437715115077,
915.26,808.47,13.693899847457729,15.515532078940218,9.581724881891283,
900.15,812.53,13.350202380940635,15.266359372201718,10.19926504049692,
891.55,805.4,12.383450266531275,12.832798331965762,10.575469968588187,
877.97,795.38,12.26067317924469,14.32715982529145,9.78112615559807,
918.11,816.91,14.209723581164775,16.250918272488665,11.03262484178105,
910.15,817.85,13.745148865448916,16.406971499732336,9.740743607462301,
863.0,790.69,11.239079268765243,12.55020753494242,10.672277681417711,
916.45,820.78,14.135959680966618,16.73224981429401,10.155989301644018,
933.14,819.53,14.630433748249477,16.906823350201147,10.236108409598174,
935.58,818.96,14.615460918153014,16.284950989204134,9.750431539949581,
907.31,808.87,13.806941317049644,16.359845364094532,11.278953000057,
941.15,836.48,14.89507881145644,17.08738762810974,10.530776918456896,
899.43,806.02,12.801353991141422,14.46949862682082,9.808024812644948,
906.36,812.36,13.66475436849888,15.674271923374794,10.217627270721394,
911.36,812.81,13.843007086163038,15.68905051018564,10.81856096352059,
881.63,802.72,11.775808647371326,13.014003250233971,9.880694102000033,
893.7,804.73,13.028481631062784,13.820852444834516,10.388521828654088,
908.37,809.21,13.393536979542262,14.959232168170193,10.04132916797592,
892.23,808.63,12.435560146984956,14.077823073581277,9.940680853509802,
914.65,818.9,13.716366515810064,15.566456618306665,10.00271336105892,
880.45,799.51,12.222778965108295,13.705107478656851,10.74289254548649,
941.35,830.13,15.121580254013686,17.57748199660189,9.94487483207417,
903.72,805.05,12.859769053794171,14.078627099179293,10.151825856348061,
883.64,803.41,12.408638810808657,14.029594560921707,9.91592400871776,
893.95,802.8,12.603499625039552,13.463728907852639,10.252468580784207,
904.22,816.42,13.38199711596926,15.348894607142586,10.449276109601918,
887.19,804.86,12.484426524351077,14.336337565238669,9.847282734303878,
894.73,809.67,12.98375385918913,14.895844971271801,9.390349676668988,
889.84,805.12,12.697712632659487,13.6913617826823,11.319326230696108,
897.41,808.46,12.995904571880112,14.746902382920608,10.383754844338734,
865.81,788.9,11.091181525427855,11.903341805782906,9.219768425884576,
891.92,803.81,12.727636173157276,14.078125303827099,9.309598798837152,
907.38,816.01,13.912273093901772,16.531207530902737,11.291732009243468,
905.36,811.86,13.488701436785288,14.3362107697883,11.16641831487147,
880.85,805.17,12.118812727292843,14.036804514715826,9.419209634662485,
946.33,832.58,15.846210893097743,18.573295730645306,9.739159966130032,
920.0,810.91,13.89675953871106,15.555764987708539,10.817604093187859,
918.7,819.03,13.993785746979093,15.692480177874085,10.174980797914785,
956.91,820.8,16.498445994512846,19.320894067991418,10.271147283551104,
897.74,806.46,13.199191463473408,15.412783493317857,9.604510796854102,
919.67,813.11,14.009030179410649,16.350155915212568,10.179375256901542,
901.18,814.12,13.030621840148772,14.670339995370131,11.244956371879248,
882.18,800.52,12.19429099141262,13.648206668391612,10.4657332842814,
904.45,809.05,13.010685594021936,14.066975706834233,11.226366623927468,
907.8,806.64,12.966809110306821,14.313319863658673,9.834558206803312,
893.25,795.59,12.500782242310313,13.291119616506284,NaN,
927.02,826.66,14.70829179995853,17.618314205339573,10.129883454849447,
918.86,809.14,14.380635291856828,16.443887430668124,9.707833849335662,
916.37,821.92,14.036729414785277,15.75151205952312,10.772402601375015,
922.96,824.02,14.4307580033367,16.75385543739714,10.18882627215492,
878.14,796.16,11.328792190404428,11.895781015981743,10.678753676597987,
925.04,817.4,14.321995499729997,16.463645300671143,10.546900621379216,
888.57,797.06,12.52270417036196,14.131905043027807,10.692307008764399,
878.15,798.48,12.301756058923992,13.847584116008052,10.3464493785486,
902.68,817.57,12.787133104698002,14.388761737095813,9.414146741058055,
902.6,807.65,12.94571649764974,13.995258497047967,10.3962006300506,
878.58,800.98,11.521963588731943,12.374032794852688,9.82986623302652,
922.94,823.07,13.734023024095839,14.980423530164215,10.030983136560641,
896.78,811.59,12.495722459236818,14.057072385936806,9.951590456694243,
881.99,803.04,12.928894585053037,14.726119416487656,10.493018997352374,
900.89,806.29,13.16047909298752,14.68276702821754,11.2533962370156,
875.61,792.45,12.239596588097479,14.140634954569382,9.587174639949124,
901.85,809.85,13.580085815953884,15.377691479122484,10.391498629816269,
884.85,804.78,11.723885652280268,13.002248030167426,10.483079848737514,
911.79,819.0,13.77570263890092,16.07938983242603,10.723754345743846,
885.41,798.62,12.175064229529347,12.949320246121205,10.250772356317524,
874.19,795.15,12.245834667393321,13.261011636163929,11.04783662788859,
873.43,797.09,11.548717139398903,12.150776081246738,10.006241577562449,
913.39,814.75,14.050649183253734,15.888362001723166,NaN,
916.58,818.32,13.54296188806751,15.64871648872201,9.048086599798497,
919.91,818.31,14.32407524386447,17.501730446197257,10.125392842317883,
892.93,804.68,12.70951555637617,13.829460032809536,9.94755829663918,
878.27,799.08,11.925144006319238,13.494129512204504,10.671306420590506,
902.27,811.71,12.948032207900717,14.737294934276072,10.049336229382527,
879.98,799.21,11.800140310175307,13.000622666642514,9.780447592004997,
931.67,825.51,14.340119553746927,16.015462659057096,10.587205026778811,
911.01,810.95,13.405205239274363,15.421906711180815,11.168918834825314,
870.79,791.44,12.086005415034615,13.678621750287114,10.29032702197278,
906.12,799.03,13.523797712552168,15.123701934755822,10.434800059436633,
930.65,826.05,14.474396568688995,17.204377503021647,9.54999867560929,
942.21,836.66,15.468828216994844,18.19497956225223,10.98417898500896,
908.59,815.18,13.410266974960857,14.767963266774759,10.558368214636884,
936.94,813.96,15.307828220043598,17.335150836062486,10.259384796749451,
891.35,801.92,12.409536919700486,13.494591377919146,10.806358723749714,
929.53,827.3,14.548976712380085,16.797003559039027,10.216811955263859,
852.25,780.62,10.470482243857708,10.983309979865808,9.933437456803045,
898.86,806.26,12.10431049306621,13.052239578130662,10.156567239187035,
879.02,799.91,11.408773237849774,12.970945203686323,10.498105577105612,
897.72,813.42,12.736288112699805,14.781714346660133,9.71824674573441,
914.58,815.69,14.215864502351916,15.72995694684137,10.283452676619737,
911.27,811.28,13.57520671127975,14.892280587172793,NaN,
880.62,799.25,12.293247668346215,14.043155881370225,10.285861007568593,
905.42,809.47,13.337243161026052,15.164912127409398,10.013557793966772,
910.08,806.44,13.295716270955557,14.794558025875787,11.611338319623762,
873.43,796.78,11.879770759273313,13.853889765870088,9.416487190963313,
890.02,794.48,12.264713915685173,13.40348724331188,10.385700252424094,
910.07,813.85,13.906107612617921,17.58687558974004,10.503105478976513,
887.68,801.56,12.813053953131487,14.74892129755749,11.402649877070091,
889.5,800.31,12.058211160416484,12.812702620096582,9.82567431623163,
909.36,811.7,13.346509869750255,15.578803606520525,10.208812714005074,
894.48,808.08,12.65541345884544,14.14961970613914,10.587035945611444,
872.85,791.32,11.817470839181658,12.820480280682876,9.708337092559583,
897.73,801.39,12.909842212249192,15.259948871395773,9.396626664011256,
884.25,803.1,12.429238299724494,13.699071769341437,10.417562761210808,
892.63,806.77,12.34779872767079,13.8666129897567,9.412361521996964,
892.79,809.69,12.593118114078166,14.592836975271966,10.29070440421526,
892.53,806.95,13.047198286444164,14.416640706291833,10.963449163474387,
897.56,806.24,12.918195258370963,13.71093629850392,10.767751112658381,
910.23,815.26,13.985132024633199,15.523311625318442,11.376077828057369,
886.73,805.99,12.534816182092813,14.040831246898435,10.344453125142033,
900.68,807.39,13.45088225646844,15.25791499494156,10.604976869815038,
893.61,806.88,13.042497401063434,15.66148435897652,9.56906317211982,
954.97,837.82,15.181737085612271,16.88430805130718,9.328818963517627,
907.95,815.34,13.344934134417956,15.400934475161778,9.599748963760668,
905.1,814.4,13.078376226102964,15.113336529312392,10.226303824034227,
920.8,813.76,14.176945406237834,16.47603342901265,9.91187478886666,
884.47,800.82,12.41334043159037,13.444949532272222,10.958593355741616,
901.68,808.92,13.534436599686726,16.669223501504494,9.24974308011057,
925.28,818.17,14.382576895509755,16.155612737937542,11.215825813312897,
880.93,800.02,11.611956070531464,12.150410402411229,10.763869526196652,
911.02,814.81,13.325094243328286,14.94493357545581,10.755963614678599,
912.26,811.3,13.628282293149162,14.98339528012766,10.543131032136834,
937.13,827.14,14.963760973371858,17.64102859041492,10.353124452179662,
925.9,815.57,14.102289649782495,16.159758332394315,9.537077146508752,
925.49,820.37,13.843142420887649,15.495029093920673,9.09895968242698,
881.79,803.95,11.963892291302052,12.981229428823628,9.932454330361697,
920.33,819.12,14.337048299137491,15.98561227701632,10.491131524324496,
892.49,809.7,12.166490916995974,12.85958783785916,10.610602070882239,
929.49,809.4,14.704616381154176,17.274116559797097,10.06803223107978,
929.37,819.97,14.623098285741575,16.25904862818941,10.337962278994796,
888.43,805.45,12.230228528433544,13.558762279832875,9.990147865909991,
920.46,820.96,13.992997254523932,15.677251346511412,10.404001854252954,
905.92,817.76,13.460211961658104,15.406657831430742,10.646732039895547,
912.42,818.17,14.033705110887263,16.40399232765822,10.272299037105563,
876.29,788.24,12.12665208984157,13.330061721081552,10.156472418059675,
877.61,801.27,11.66401691694682,13.67355433770709,9.982168272869117,
930.37,823.69,14.994161633750572,17.15451492973943,11.11483357068687,
902.11,808.37,13.046567275247126,14.325786486949102,9.402834200202541,
915.84,818.45,13.502589722848331,15.375330532379019,10.389522898186591,
892.56,799.22,12.626253220033995,14.149330881205131,10.260998187452953,
926.29,827.6,14.3048542521999,16.279504125980385,10.71521682454282,
913.42,815.22,13.718426325110686,15.62403503096206,10.11862449975249,
876.64,791.93,11.600634888504489,12.963784273565716,10.002606554708866,
925.68,820.71,14.384121747340892,16.81502940207318,10.551588224786947,
916.04,814.69,13.826386547388314,16.467998233313086,9.420598444499666,
950.65,835.07,15.634086354234551,18.013315512526425,9.832354233781645,
898.21,807.21,13.180965990520926,14.301497669073683,11.137463380073696,
895.48,803.09,12.69066846727636,13.761554610110156,9.868592836881708,
896.89,810.02,13.50645266297143,15.476633486192489,10.737186587748601,
915.17,822.57,13.847045919454946,16.14027746701716,10.051489798851172,
912.09,816.81,13.803456025792563,15.789057755095298,9.612245600701472,
922.82,818.68,13.935754760520574,15.866797314632615,10.098377134415664,
885.35,801.38,12.225483935725977,13.40545605304562,10.12329619154617,
933.47,830.92,14.539400568252338,16.991638878254957,NaN,
924.04,818.71,15.075065913638179,17.734039481834685,10.711512958495641,
908.65,815.84,13.550252173474593,15.80547653845702,10.737365767491205,
924.06,820.74,14.404110436675607,15.98140874841566,9.992622739186942,
939.85,830.62,15.41681100869781,18.17326841365138,9.619272061348404,
877.26,799.84,11.7503147475829,13.507633899262048,9.573015581082739,
911.21,810.76,13.54812054537776,14.941923898019985,10.479981685256634,
903.65,809.76,13.462930086392817,15.861155371942594,10.446645980380366,
906.94,811.98,13.142397295697815,15.2588524590709,9.717029952905003,
847.0,781.44,10.107125217429225,11.47010776205554,10.11780873718538,
852.26,773.16,10.789982272288455,12.114143890000443,10.009168798564902,
882.58,797.49,12.057472777458779,13.463401793603508,9.360756755221702,
876.3,789.02,12.152926832449605,13.051367773035565,10.023473549746962,
883.24,801.65,12.153392061300092,13.849669291837223,9.90973048311915,
907.87,816.01,13.807270189701121,15.450236431700068,10.81277185462231,
916.73,819.66,13.960033717363144,16.096985575890304,10.246470008409784,
884.11,800.48,12.270878133877234,13.11290087162339,9.921009730723874,
911.03,813.03,13.49851633191061,16.230761765181445,10.754204596339022,
881.26,790.42,11.980441654522961,13.365851314929149,10.070152803733954,
842.71,775.69,10.05017766825146,11.85830645775968,9.798852797347793,
923.38,818.81,14.544562358700789,16.25836470107342,10.1473508544549,
927.83,828.65,14.579108171166638,16.53466777164515,11.204905920378742,
934.07,832.45,14.741737540409718,16.42205203127279,9.991552241162395,
885.1,804.0,12.55314534573251,13.987467409390824,10.142216439711733,
930.0,825.01,15.007100909154254,17.953846554468406,9.60905344988073,
903.7,813.02,12.89515411978504,14.078096152143555,9.795534005125242,
898.36,805.65,12.937536078721278,14.832954507721421,10.055014554584325,
912.04,814.4,14.095076425495382,16.115323520934293,10.416896557863929,
926.1,822.28,14.764418126593137,16.83170584531915,NaN,
907.64,813.0,13.497069030769529,15.83652399450573,10.915321541039935,
892.18,808.23,12.74245534463404,14.692343225882391,10.111455770821477,
882.94,796.25,12.394893936506392,14.141887221177035,9.907763926049872,
942.12,827.06,15.299550948602244,17.598867690254806,10.088793171260324,
947.44,841.32,15.506817297338705,17.674179539042054,10.808751498496063,
903.13,810.79,13.217514027907704,16.05619032099138,9.60977005071636,
901.06,808.74,13.534054715523109,15.460919643566044,10.28434587219081,
878.94,800.03,11.920342951775906,13.193396828729089,10.147093296433196,
928.16,819.06,14.573976055964309,16.748542657598612,9.969647564858995,
918.24,817.49,13.789191814999462,14.65223597765883,11.156816460483707,
890.29,806.79,12.882185371380697,13.872731233616623,11.86333091219216,
895.85,811.95,13.102574931909322,14.759889190564428,10.722877236685244,
895.07,807.59,13.080493186731458,14.227031671948858,10.996418492973682,
861.07,786.97,10.896790526680727,11.24384451545177,11.194448915820896,
878.13,799.78,11.625888283325544,12.347493151301617,9.98968097509933,
910.76,816.0,13.652284984449318,15.411003937631742,10.275531989465351,
871.63,796.61,11.91138301653404,13.829655440951585,9.86383875146224,
890.88,805.25,12.70533643381094,14.355378391786028,10.081910747548514,
891.4,805.07,12.445374155498218,13.711063547094382,9.229143030089832,
937.39,816.69,14.843669075317404,16.709156543023262,10.271690444850424,
920.32,816.02,14.874893823811341,17.815358822557968,9.735419780357194,
923.89,821.53,14.221408772823766,15.672768899378923,9.995510250728966,
894.7,802.2,13.370166837377935,15.439319415523705,11.091153841739665,
907.13,815.77,13.268911872650309,15.946492042573638,9.88942098255544,
888.02,802.57,12.322185469092936,14.303640250178454,9.459524051697635,
906.25,807.0,13.494272511442553,15.382242183849387,9.803706917203193,
920.85,825.08,13.989249562410414,15.30463266824502,10.471121341942878,
887.38,807.89,12.60983864600447,15.241077901789366,10.231871430377087,
959.39,838.81,15.859541372546762,18.08837637999915,9.77960826106427,
868.76,781.47,11.110346988270738,12.508593373845958,10.322605097403903,
924.97,824.75,14.134117857747915,15.687661600449244,10.705525454455302,
926.9,821.11,14.70495557611302,17.271102108658198,10.669190343360082,
936.78,831.1,14.991914120119743,17.033157418546804,10.333647967008051,
890.85,801.01,12.818628032251173,14.875850925266107,9.524788788234627,
984.43,852.88,17.758120700071185,20.846667837775065,10.666537654193355,
886.06,800.48,12.303399863794699,13.214988367582846,10.964387030811386,
871.67,795.39,12.117826906481316,12.960923433134813,10.877622695538339,
905.66,816.09,13.67974319454566,15.965400477895004,9.343759046946854,
879.71,800.55,12.858340028971446,15.095372513169806,10.304437206577907,
913.67,807.53,13.828175574984254,15.929014858443384,10.367801681652828,
901.08,805.81,13.069819626257313,14.963350328235817,10.91032846272633,
874.68,799.06,11.50194987381659,13.198240282791932,10.417314839257104,
904.01,816.34,12.973107381054618,14.630925264406308,10.670765248357725,
900.94,806.35,12.674687036567521,14.682178796580594,9.381545296153625,
915.56,813.19,14.397551663073466,17.054979590824935,10.284802203976241,
909.73,818.32,13.417317586200342,14.653288683415388,10.08864056516695,
925.22,820.73,14.627276011503731,15.772671204205473,11.331690357174084,
931.08,828.82,14.622851129327987,16.39011314620884,10.025887352238756,
938.47,823.75,14.741927633545634,16.74144901223492,9.435762448091813,
907.79,808.86,13.777699713380793,15.37112312075333,11.158266758964357,
889.68,806.76,12.232745427611473,13.066558778202142,11.09368473314909,
880.58,799.7,12.223614658372453,13.832548295423601,10.220910041056257,
908.77,812.57,13.745793632252497,15.322294938653757,10.871208914521814,
914.28,819.61,13.660247433530406,15.649826543531319,9.720994099943102,
878.09,798.92,11.795374202390397,12.7260013885857,10.277832017551908,
899.37,811.4,13.421612194267832,15.886546761166592,10.182672686982075,
897.54,811.1,13.048728888215196,15.150999443047562,9.886533196557105,
921.87,823.1,14.410608379417031,15.837050375936704,10.871873228657268,
914.54,810.96,13.88216181016003,16.156090195656574,10.546598846714199,
888.81,803.09,12.307493921721413,14.093593703797412,9.713198254129244,
901.97,808.94,13.250009558989479,14.576802641333238,10.638704138338914,
